simulationId,fromRound,toRound,pairId,opponentFrom,opponentTo,opponentChanged
45,7,8,P10|P17,P18|P20,P16|P19,true
45,9,10,P2|P4,P1|P14,P13|P19,true
47,3,4,P20|P5,P13|P3,P2|P4,true
47,8,9,P11|P7,P18|P9,P10|P6,true
50,8,9,P1|P5,P14|P20,P15|P6,true
54,9,10,P1|P11,P19|P7,P16|P3,true
55,2,3,P20|P4,P12|P19,P11|P3,true
56,2,3,P1|P2,P3|P7,P17|P20,true
57,8,9,P3|P5,P10|P17,P6|P8,true
59,3,4,P5|P7,P13|P18,P11|P2,true
62,4,5,P1|P2,P10|P20,P11|P15,true
64,4,5,P16|P9,P11|P19,P12|P15,true
64,5,6,P12|P15,P16|P9,P13|P17,true
65,8,9,P16|P18,P10|P12,P14|P2,true
66,6,7,P5|P8,P1|P2,P14|P3,true
66,7,8,P16|P19,P11|P18,P10|P12,true
68,7,8,P16|P18,P10|P7,P14|P20,true
68,8,9,P16|P18,P14|P20,P17|P5,true
69,5,6,P11|P8,P13|P4,P12|P19,true
70,6,7,P13|P2,P1|P10,P19|P20,true
72,5,6,P12|P6,P16|P2,P20|P3,true
73,2,3,P13|P14,P1|P6,P10|P16,true
73,2,3,P10|P16,P17|P5,P13|P14,true
73,8,9,P15|P2,P3|P9,P12|P6,true
74,4,5,P17|P19,P14|P7,P1|P6,true
74,6,7,P11|P18,P1|P7,P14|P2,true
75,6,7,P13|P15,P18|P20,P11|P19,true
77,8,9,P12|P4,P16|P7,P17|P5,true
79,6,7,P15|P19,P12|P18,P10|P7,true
79,7,8,P10|P7,P15|P19,P16|P18,true
80,4,5,P20|P5,P1|P18,P2|P8,true
80,8,9,P7|P9,P11|P3,P2|P4,true
82,5,6,P3|P8,P18|P4,P13|P7,true
85,3,4,P1|P15,P3|P8,P2|P4,true
85,3,4,P2|P4,P19|P20,P1|P15,true
86,5,6,P16|P8,P14|P15,P13|P6,true
86,6,7,P10|P15,P19|P3,P1|P7,true
87,8,9,P7|P8,P10|P17,P15|P19,true
89,7,8,P11|P6,P20|P3,P16|P4,true
90,9,10,P16|P17,P1|P12,P12|P3,true
91,7,8,P15|P16,P13|P5,P3|P7,true
92,8,9,P10|P11,P20|P9,P12|P19,true
92,9,10,P12|P19,P10|P11,P1|P6,true
93,7,8,P10|P19,P13|P17,P13|P3,true
94,8,9,P12|P4,P1|P18,P19|P8,true
95,5,6,P10|P9,P13|P18,P14|P17,true
95,8,9,P15|P17,P10|P14,P11|P18,true
95,9,10,P6|P7,P13|P5,P10|P8,true
97,8,9,P4|P5,P6|P7,P10|P18,true
98,5,6,P6|P7,P2|P4,P16|P18,true
100,7,8,P16|P9,P15|P3,P18|P8,true
103,5,6,P14|P17,P10|P6,P1|P20,true
104,8,9,P16|P8,P1|P20,P18|P9,true
105,9,10,P1|P7,P11|P20,P18|P19,true
107,6,7,P12|P4,P13|P20,P18|P6,true
107,6,7,P13|P20,P12|P4,P14|P3,true
109,5,6,P3|P9,P13|P14,P11|P2,true
109,6,7,P20|P4,P17|P19,P13|P16,true
113,5,6,P12|P20,P11|P6,P17|P18,true
113,6,7,P10|P11,P15|P16,P14|P5,true
115,9,10,P15|P7,P10|P2,P20|P4,true
116,8,9,P10|P13,P1|P11,P14|P15,true
118,8,9,P11|P16,P13|P5,P15|P9,true
118,8,9,P4|P6,P12|P8,P14|P5,true
120,5,6,P15|P5,P18|P6,P16|P8,true
120,7,8,P17|P19,P16|P6,P13|P7,true
123,5,6,P3|P4,P15|P17,P20|P6,true
125,5,6,P17|P9,P7|P8,P12|P19,true
125,8,9,P1|P3,P18|P8,P11|P19,true
127,6,7,P15|P19,P10|P16,P11|P16,true
128,3,4,P18|P3,P10|P20,P2|P5,true
128,5,6,P6|P7,P10|P5,P3|P9,true
128,8,9,P10|P17,P11|P9,P6|P7,true
130,8,9,P15|P6,P14|P5,P12|P9,true
131,9,10,P4|P5,P2|P6,P11|P15,true
132,9,10,P3|P4,P14|P17,P16|P8,true
133,5,6,P17|P7,P16|P8,P10|P14,true
136,9,10,P1|P2,P11|P17,P10|P8,true
138,5,6,P10|P3,P15|P7,P1|P2,true
138,6,7,P16|P20,P4|P9,P10|P12,true
139,6,7,P10|P9,P15|P8,P12|P16,true
142,8,9,P11|P13,P14|P16,P17|P8,true
143,6,7,P17|P7,P19|P5,P6|P8,true
146,5,6,P13|P15,P3|P9,P17|P19,true
147,5,6,P14|P9,P5|P8,P19|P20,true
147,7,8,P11|P4,P20|P6,P18|P19,true
149,8,9,P12|P7,P15|P3,P10|P18,true
150,7,8,P15|P8,P11|P7,P1|P17,true
151,8,9,P16|P8,P15|P4,P10|P20,true
152,8,9,P18|P9,P14|P5,P19|P6,true
153,5,6,P11|P5,P20|P6,P16|P18,true
154,5,6,P19|P7,P20|P9,P11|P2,true
162,7,8,P15|P5,P11|P12,P16|P3,true
164,7,8,P11|P19,P16|P17,P14|P7,true
166,3,4,P15|P16,P17|P5,P12|P2,true
166,5,6,P11|P2,P5|P7,P1|P18,true
168,8,9,P11|P18,P10|P16,P19|P7,true
169,6,7,P10|P13,P14|P4,P15|P5,true
171,5,6,P13|P8,P18|P19,P2|P6,true
171,9,10,P11|P7,P15|P18,P13|P5,true
172,6,7,P13|P8,P10|P17,P18|P20,true
172,8,9,P17|P5,P14|P2,P18|P6,true
174,7,8,P16|P20,P10|P13,P11|P5,true
176,6,7,P5|P6,P1|P10,P13|P7,true
180,4,5,P3|P4,P19|P9,P12|P15,true
180,4,5,P1|P2,P7|P8,P13|P5,true
180,8,9,P10|P12,P11|P3,P1|P7,true
180,9,10,P1|P7,P10|P12,P4|P5,true
181,4,5,P16|P20,P10|P6,P5|P9,true
182,9,10,P1|P7,P11|P12,P10|P20,true
183,2,3,P17|P7,P15|P8,P5|P6,true
183,9,10,P17|P6,P1|P9,P1|P15,true
184,7,8,P20|P8,P10|P16,P12|P17,true
186,4,5,P1|P19,P13|P20,P8|P9,true
188,4,5,P2|P9,P11|P4,P12|P13,true
188,5,6,P17|P8,P10|P4,P12|P7,true
189,6,7,P16|P6,P13|P9,P1|P4,true
189,7,8,P3|P9,P10|P12,P15|P20,true
190,4,5,P10|P8,P13|P19,P11|P6,true
196,8,9,P10|P16,P12|P2,P18|P6,true
198,6,7,P16|P18,P1|P20,P10|P3,true
200,6,7,P15|P7,P17|P4,P5|P8,true
201,7,8,P16|P17,P13|P18,P2|P7,true
201,7,8,P11|P15,P4|P7,P12|P9,true
202,5,6,P4|P6,P15|P17,P13|P14,true
206,4,5,P15|P2,P3|P6,P1|P14,true
206,7,8,P13|P20,P16|P4,P14|P18,true
207,2,3,P6|P9,P18|P19,P14|P7,true
207,9,10,P4|P6,P15|P3,P10|P18,true
209,6,7,P16|P3,P12|P18,P11|P2,true
209,8,9,P10|P14,P1|P11,P18|P8,true
210,6,7,P19|P5,P1|P17,P18|P9,true
213,5,6,P11|P13,P1|P10,P19|P5,true
214,5,6,P15|P20,P16|P19,P10|P18,true
216,8,9,P13|P16,P1|P7,P11|P3,true
219,3,4,P15|P6,P4|P5,P17|P19,true
219,5,6,P2|P20,P12|P4,P3|P7,true
219,5,6,P13|P15,P7|P8,P16|P17,true
219,6,7,P13|P15,P16|P17,P10|P9,true
220,6,7,P11|P20,P6|P7,P15|P2,true
220,8,9,P1|P2,P14|P19,P12|P15,true
221,9,10,P12|P19,P11|P14,P10|P5,true
222,3,4,P11|P13,P15|P2,P19|P3,true
223,3,4,P16|P18,P11|P19,P10|P14,true
224,7,8,P18|P7,P14|P9,P15|P19,true
225,8,9,P2|P8,P19|P5,P11|P6,true
227,3,4,P13|P4,P19|P6,P1|P18,true
227,3,4,P1|P18,P2|P8,P13|P4,true
228,8,9,P10|P20,P6|P9,P17|P7,true
229,6,7,P5|P9,P12|P13,P14|P15,true
229,9,10,P11|P17,P13|P14,P2|P3,true
231,6,7,P2|P3,P13|P7,P12|P7,true
233,9,10,P16|P2,P1|P4,P13|P3,true
234,6,7,P17|P5,P20|P9,P13|P18,true
234,6,7,P14|P4,P18|P7,P12|P19,true
236,9,10,P3|P8,P1|P5,P10|P20,true
237,7,8,P16|P18,P19|P6,P2|P9,true
238,1,2,P11|P6,P12|P9,P19|P7,true
238,6,7,P11|P16,P17|P4,P15|P5,true
240,7,8,P12|P8,P14|P18,P13|P4,true
243,4,5,P5|P6,P18|P4,P12|P7,true
243,4,5,P1|P2,P14|P8,P10|P3,true
244,7,8,P18|P19,P1|P3,P5|P6,true
244,9,10,P3|P4,P13|P14,P11|P9,true
246,5,6,P11|P3,P4|P6,P10|P17,true
247,6,7,P1|P6,P13|P9,P15|P19,true
247,8,9,P19|P20,P2|P7,P16|P9,true
249,4,5,P4|P9,P11|P17,P12|P5,true
250,7,8,P3|P5,P15|P9,P19|P2,true
250,8,9,P16|P6,P10|P9,P11|P12,true
253,5,6,P20|P3,P15|P6,P12|P2,true
256,5,6,P11|P4,P12|P15,P7|P9,true
257,6,7,P14|P20,P11|P5,P15|P17,true
257,7,8,P19|P9,P1|P16,P2|P7,true
258,2,3,P14|P6,P18|P4,P20|P7,true
259,5,6,P10|P19,P18|P4,P20|P6,true
261,9,10,P3|P7,P11|P6,P15|P16,true
266,5,6,P12|P7,P14|P15,P18|P6,true
270,5,6,P1|P2,P10|P17,P14|P8,true
270,5,6,P14|P8,P16|P5,P1|P2,true
275,7,8,P12|P13,P17|P5,P10|P3,true
275,8,9,P18|P9,P2|P6,P1|P7,true
275,8,9,P12|P13,P10|P3,P16|P2,true
275,9,10,P12|P13,P16|P2,P1|P8,true
275,9,10,P15|P3,P5|P6,P11|P18,true
276,5,6,P19|P6,P12|P2,P13|P9,true
276,5,6,P16|P18,P15|P3,P10|P8,true
276,8,9,P11|P18,P13|P7,P20|P3,true
277,9,10,P13|P5,P20|P3,P12|P9,true
278,8,9,P7|P8,P12|P13,P10|P5,true
283,5,6,P11|P2,P10|P15,P17|P4,true
283,8,9,P15|P17,P13|P7,P20|P3,true
285,3,4,P13|P18,P11|P14,P10|P4,true
285,4,5,P14|P3,P12|P7,P5|P6,true
285,4,5,P15|P16,P11|P9,P10|P17,true
286,6,7,P11|P3,P16|P5,P20|P8,true
286,8,9,P15|P18,P13|P5,P10|P7,true
288,5,6,P6|P7,P4|P5,P17|P2,true
289,6,7,P17|P3,P20|P8,P13|P2,true
293,8,9,P11|P16,P7|P9,P19|P2,true
295,5,6,P14|P19,P16|P20,P12|P13,true
297,9,10,P6|P9,P10|P7,P14|P16,true
299,6,7,P11|P6,P5|P7,P10|P16,true
300,6,7,P15|P18,P6|P9,P11|P9,true
300,8,9,P11|P14,P3|P4,P4|P8,true
301,7,8,P3|P4,P17|P19,P18|P8,true
306,6,7,P12|P8,P14|P6,P18|P3,true
307,5,6,P18|P2,P17|P7,P14|P4,true
310,8,9,P17|P3,P1|P19,P20|P9,true
311,9,10,P15|P16,P11|P3,P2|P8,true
312,4,5,P12|P14,P1|P2,P3|P5,true
314,5,6,P1|P17,P15|P20,P3|P4,true
316,3,4,P1|P15,P16|P17,P12|P4,true
317,9,10,P19|P2,P4|P9,P16|P3,true
318,8,9,P13|P20,P18|P9,P3|P8,true
320,7,8,P19|P20,P1|P14,P10|P4,true
320,8,9,P14|P3,P18|P6,P10|P11,true
320,9,10,P13|P6,P5|P7,P14|P7,true
322,5,6,P1|P4,P5|P8,P13|P9,true
322,8,9,P10|P19,P13|P7,P11|P2,true
323,7,8,P10|P18,P11|P7,P1|P20,true
323,7,8,P1|P20,P5|P9,P10|P18,true
324,3,4,P1|P12,P10|P17,P18|P2,true
325,7,8,P20|P5,P15|P17,P11|P19,true
326,4,5,P14|P20,P5|P9,P11|P7,true
328,9,10,P16|P8,P13|P4,P5|P9,true
329,3,4,P12|P20,P18|P4,P17|P3,true
331,5,6,P11|P2,P20|P4,P13|P3,true
331,7,8,P10|P16,P12|P18,P20|P3,true
334,5,6,P14|P17,P18|P7,P15|P4,true
339,7,8,P20|P9,P12|P3,P1|P19,true
340,3,4,P1|P2,P16|P20,P12|P15,true
340,5,6,P11|P12,P20|P9,P14|P18,true
341,9,10,P2|P20,P11|P15,P5|P9,true
342,8,9,P13|P19,P18|P7,P10|P5,true
342,9,10,P10|P5,P13|P19,P2|P6,true
343,3,4,P7|P9,P11|P14,P19|P3,true
343,3,4,P19|P3,P17|P8,P7|P9,true
344,3,4,P14|P16,P11|P2,P1|P15,true
345,9,10,P13|P16,P12|P17,P1|P10,true
348,4,5,P16|P3,P14|P17,P15|P8,true
348,9,10,P2|P5,P14|P18,P16|P7,true
351,7,8,P2|P8,P11|P19,P1|P9,true
351,8,9,P13|P16,P14|P19,P11|P18,true
352,8,9,P1|P3,P19|P8,P14|P2,true
354,5,6,P1|P5,P13|P16,P15|P18,true
354,9,10,P16|P6,P18|P8,P11|P20,true
356,5,6,P11|P4,P1|P3,P17|P6,true
356,8,9,P18|P7,P14|P3,P12|P6,true
359,6,7,P14|P9,P18|P19,P4|P8,true
359,9,10,P4|P5,P2|P20,P12|P7,true
360,7,8,P11|P15,P1|P4,P2|P3,true
361,7,8,P16|P2,P14|P9,P1|P12,true
362,6,7,P15|P17,P11|P14,P5|P6,true
365,4,5,P12|P14,P10|P9,P18|P6,true
368,6,7,P18|P7,P10|P13,P4|P8,true
368,7,8,P12|P5,P2|P9,P15|P20,true
369,7,8,P7|P8,P1|P13,P12|P19,true
369,8,9,P1|P11,P16|P2,P14|P2,true
374,5,6,P16|P19,P12|P9,P1|P2,true
376,9,10,P1|P8,P16|P7,P14|P15,true
377,9,10,P20|P8,P15|P4,P17|P5,true
378,4,5,P13|P2,P20|P6,P12|P7,true
378,6,7,P4|P7,P18|P20,P2|P3,true
378,6,7,P19|P9,P13|P15,P13|P16,true
378,8,9,P15|P18,P10|P20,P10|P3,true
378,9,10,P1|P6,P20|P8,P12|P9,true
379,5,6,P5|P9,P4|P6,P20|P4,true
379,8,9,P12|P9,P11|P15,P18|P3,true
380,4,5,P2|P20,P18|P5,P13|P9,true
380,6,7,P4|P7,P5|P6,P15|P2,true
381,7,8,P13|P9,P20|P3,P14|P6,true
385,6,7,P20|P3,P16|P17,P19|P9,true
385,8,9,P13|P8,P19|P20,P12|P5,true
385,8,9,P19|P20,P13|P8,P18|P4,true
386,3,4,P12|P16,P19|P5,P15|P18,true
386,7,8,P16|P17,P10|P2,P12|P6,true
387,6,7,P13|P18,P11|P17,P10|P7,true
388,8,9,P15|P18,P16|P9,P19|P4,true
390,7,8,P14|P2,P15|P5,P1|P20,true
391,6,7,P17|P9,P20|P5,P15|P7,true
393,9,10,P14|P19,P12|P6,P18|P2,true
396,8,9,P12|P18,P15|P20,P16|P17,true
397,4,5,P18|P9,P11|P8,P6|P7,true
397,6,7,P14|P3,P12|P16,P15|P18,true
397,7,8,P10|P12,P1|P9,P17|P18,true
397,8,9,P6|P8,P19|P7,P15|P4,true
401,5,6,P10|P4,P3|P6,P1|P14,true
402,5,6,P11|P18,P10|P6,P14|P15,true
402,6,7,P13|P17,P2|P4,P11|P12,true
403,8,9,P11|P16,P20|P5,P2|P3,true
403,9,10,P12|P13,P1|P10,P7|P9,true
405,5,6,P16|P7,P13|P18,P10|P8,true
405,6,7,P16|P7,P10|P8,P1|P12,true
405,8,9,P14|P2,P17|P8,P17|P5,true
406,5,6,P10|P15,P1|P4,P18|P6,true
406,9,10,P19|P7,P11|P17,P3|P9,true
407,7,8,P18|P8,P1|P12,P19|P2,true
409,4,5,P2|P20,P16|P3,P10|P11,true
410,5,6,P15|P7,P12|P17,P19|P2,true
410,7,8,P3|P4,P1|P13,P17|P7,true
410,7,8,P17|P7,P11|P12,P3|P4,true
410,9,10,P12|P4,P10|P9,P2|P3,true
411,5,6,P17|P18,P15|P20,P16|P19,true
412,4,5,P17|P8,P1|P2,P11|P6,true
413,8,9,P13|P14,P20|P5,P12|P20,true
414,4,5,P2|P6,P12|P17,P20|P7,true
415,5,6,P3|P4,P1|P8,P12|P6,true
415,9,10,P10|P7,P19|P20,P16|P18,true
417,7,8,P14|P8,P13|P9,P18|P7,true
419,6,7,P3|P7,P17|P18,P10|P2,true
420,9,10,P10|P4,P11|P16,P2|P5,true
423,8,9,P14|P15,P11|P3,P1|P9,true
426,7,8,P5|P6,P13|P9,P20|P8,true
426,9,10,P4|P6,P18|P19,P11|P7,true
427,4,5,P1|P2,P20|P9,P16|P5,true
428,8,9,P11|P20,P19|P4,P12|P8,true
429,9,10,P16|P20,P5|P7,P1|P2,true
430,7,8,P11|P17,P15|P9,P20|P6,true
432,9,10,P10|P20,P13|P4,P15|P6,true
434,4,5,P1|P20,P10|P17,P4|P5,true
434,4,5,P2|P6,P11|P5,P17|P8,true
435,8,9,P16|P4,P5|P7,P14|P2,true
438,2,3,P15|P17,P14|P5,P1|P13,true
439,3,4,P14|P3,P12|P18,P10|P16,true
440,6,7,P12|P14,P20|P7,P18|P5,true
440,9,10,P12|P16,P14|P19,P3|P4,true
441,5,6,P20|P4,P15|P17,P17|P5,true
442,2,3,P16|P20,P12|P7,P19|P6,true
443,3,4,P10|P16,P17|P6,P11|P13,true
443,7,8,P15|P9,P10|P14,P17|P2,true
444,8,9,P15|P17,P1|P6,P18|P19,true
445,5,6,P18|P20,P12|P2,P10|P14,true
446,6,7,P14|P16,P1|P15,P18|P5,true
446,9,10,P3|P5,P11|P18,P15|P19,true
447,6,7,P10|P4,P18|P20,P16|P17,true
449,8,9,P18|P20,P11|P9,P12|P14,true
450,9,10,P10|P15,P2|P4,P16|P18,true
455,8,9,P11|P5,P20|P4,P2|P9,true
458,5,6,P11|P4,P10|P7,P17|P6,true
459,4,5,P19|P7,P1|P10,P3|P6,true
459,7,8,P17|P9,P14|P18,P10|P15,true
459,9,10,P11|P13,P16|P17,P8|P9,true
460,5,6,P10|P18,P4|P9,P13|P6,true
461,7,8,P1|P8,P19|P9,P12|P20,true
462,7,8,P15|P16,P12|P17,P11|P2,true
463,7,8,P10|P14,P19|P4,P7|P9,true
465,2,3,P1|P11,P15|P6,P2|P3,true
466,6,7,P6|P8,P13|P9,P11|P12,true
466,7,8,P11|P12,P6|P8,P16|P20,true
466,9,10,P1|P2,P14|P8,P11|P4,true
467,3,4,P19|P9,P1|P16,P14|P5,true
467,7,8,P13|P20,P14|P6,P1|P9,true
469,8,9,P19|P8,P15|P7,P11|P17,true
470,8,9,P16|P19,P12|P17,P1|P7,true
471,8,9,P4|P7,P8|P9,P16|P18,true
471,9,10,P13|P2,P11|P19,P6|P8,true
472,8,9,P20|P7,P11|P14,P16|P3,true
473,5,6,P1|P6,P13|P15,P18|P4,true
480,5,6,P12|P13,P17|P8,P18|P5,true
490,7,8,P20|P9,P10|P16,P16|P18,true
491,7,8,P11|P3,P15|P7,P16|P19,true
491,9,10,P10|P4,P15|P9,P13|P3,true
493,3,4,P10|P19,P13|P15,P8|P9,true
494,3,4,P17|P3,P12|P9,P15|P8,true
494,7,8,P11|P9,P10|P18,P12|P7,true
494,8,9,P15|P6,P17|P4,P11|P19,true
496,4,5,P3|P4,P10|P19,P16|P20,true
497,9,10,P3|P4,P1|P13,P7|P8,true
498,5,6,P10|P19,P11|P16,P20|P4,true
500,9,10,P11|P19,P15|P16,P2|P5,true
502,8,9,P4|P5,P14|P9,P12|P20,true
505,2,3,P12|P15,P17|P8,P10|P13,true
505,8,9,P19|P3,P1|P2,P18|P6,true
512,9,10,P15|P20,P14|P5,P19|P6,true
516,3,4,P10|P7,P19|P9,P20|P6,true
517,4,5,P11|P4,P1|P13,P12|P3,true
518,6,7,P18|P4,P11|P6,P14|P5,true
519,9,10,P1|P2,P19|P3,P10|P9,true
522,8,9,P11|P18,P13|P19,P10|P3,true
524,5,6,P2|P9,P15|P20,P16|P8,true
525,6,7,P15|P8,P19|P3,P1|P4,true
530,5,6,P13|P7,P10|P17,P12|P8,true
530,9,10,P16|P3,P8|P9,P13|P4,true
532,6,7,P12|P2,P17|P4,P6|P7,true
533,4,5,P11|P20,P17|P4,P12|P5,true
534,7,8,P15|P2,P3|P9,P1|P17,true
534,8,9,P13|P14,P12|P3,P1|P4,true
539,2,3,P12|P18,P11|P13,P16|P17,true
540,5,6,P13|P2,P17|P20,P16|P7,true
542,8,9,P10|P17,P4|P9,P11|P5,true
543,9,10,P4|P8,P12|P14,P16|P2,true
551,8,9,P2|P8,P19|P9,P10|P11,true
552,9,10,P2|P8,P11|P16,P19|P9,true
553,3,4,P15|P9,P18|P2,P1|P10,true
554,7,8,P16|P4,P15|P2,P12|P3,true
559,8,9,P11|P15,P19|P7,P12|P5,true
562,5,6,P5|P7,P13|P3,P14|P8,true
562,7,8,P18|P6,P1|P9,P14|P16,true
564,3,4,P11|P3,P16|P5,P17|P4,true
566,9,10,P14|P3,P16|P18,P12|P4,true
568,3,4,P7|P9,P14|P8,P10|P4,true
568,6,7,P10|P18,P15|P8,P16|P19,true
570,6,7,P10|P19,P1|P15,P14|P18,true
571,5,6,P19|P8,P15|P20,P18|P4,true
571,6,7,P18|P4,P19|P8,P14|P6,true
571,6,7,P16|P17,P20|P5,P12|P9,true
571,9,10,P13|P14,P10|P3,P2|P6,true
576,9,10,P11|P13,P15|P7,P15|P5,true
578,3,4,P19|P4,P15|P5,P12|P9,true
578,8,9,P13|P2,P1|P9,P18|P7,true
579,8,9,P16|P19,P18|P6,P10|P12,true
579,8,9,P15|P5,P1|P2,P6|P7,true
581,7,8,P19|P3,P12|P18,P1|P17,true
581,8,9,P13|P15,P10|P12,P16|P19,true
583,4,5,P15|P16,P7|P8,P1|P17,true
585,4,5,P10|P15,P13|P14,P5|P8,true
594,6,7,P20|P9,P1|P17,P16|P6,true
595,7,8,P16|P9,P12|P13,P10|P2,true
597,4,5,P16|P6,P12|P20,P11|P8,true
597,6,7,P1|P15,P12|P17,P10|P19,true
597,8,9,P11|P7,P20|P5,P12|P5,true
598,9,10,P12|P8,P15|P4,P1|P11,true
598,9,10,P15|P4,P12|P8,P18|P5,true
599,6,7,P14|P16,P19|P2,P17|P8,true
599,7,8,P10|P11,P3|P9,P15|P17,true
601,3,4,P15|P8,P3|P7,P10|P5,true
601,6,7,P10|P8,P14|P3,P5|P6,true
601,8,9,P10|P12,P17|P7,P11|P16,true
602,8,9,P15|P4,P17|P8,P19|P5,true
603,7,8,P18|P19,P10|P11,P17|P6,true
605,8,9,P14|P2,P18|P5,P6|P9,true
606,6,7,P17|P9,P11|P20,P1|P14,true
608,8,9,P14|P19,P11|P18,P12|P4,true
609,4,5,P10|P9,P12|P15,P19|P6,true
609,4,5,P1|P2,P17|P19,P11|P14,true
609,5,6,P10|P9,P19|P6,P16|P3,true
614,6,7,P3|P8,P13|P5,P18|P2,true
615,9,10,P18|P20,P19|P4,P15|P16,true
616,9,10,P11|P16,P19|P5,P6|P9,true
617,2,3,P4|P8,P19|P2,P10|P15,true
617,7,8,P1|P10,P13|P6,P2|P3,true
618,6,7,P12|P13,P11|P4,P10|P3,true
618,9,10,P1|P10,P11|P20,P16|P8,true
619,5,6,P10|P4,P5|P7,P11|P15,true
621,4,5,P4|P9,P14|P6,P13|P5,true
621,4,5,P13|P5,P11|P20,P4|P9,true
621,5,6,P19|P2,P11|P8,P5|P9,true
621,7,8,P2|P20,P3|P4,P11|P12,true
625,6,7,P19|P8,P3|P6,P12|P18,true
626,5,6,P17|P4,P10|P19,P3|P5,true
626,6,7,P15|P7,P16|P2,P13|P19,true
626,8,9,P19|P6,P18|P20,P11|P7,true
627,5,6,P1|P8,P14|P17,P16|P2,true
627,5,6,P16|P2,P10|P5,P1|P8,true
630,8,9,P13|P14,P10|P19,P4|P9,true
631,5,6,P20|P3,P4|P8,P10|P19,true
631,5,6,P16|P7,P1|P14,P2|P4,true
632,8,9,P1|P16,P12|P17,P19|P6,true
633,3,4,P1|P16,P12|P4,P10|P2,true
633,6,7,P12|P16,P14|P6,P11|P20,true
636,5,6,P17|P3,P11|P2,P15|P4,true
636,7,8,P12|P16,P17|P6,P1|P15,true
638,8,9,P1|P8,P10|P7,P6|P9,true
639,5,6,P10|P6,P11|P2,P14|P19,true
640,3,4,P11|P12,P8|P9,P15|P16,true
642,9,10,P16|P19,P1|P5,P1|P6,true
643,8,9,P14|P15,P11|P5,P16|P2,true
646,4,5,P5|P9,P20|P6,P18|P2,true
647,6,7,P10|P4,P20|P9,P11|P12,true
647,6,7,P14|P8,P12|P13,P17|P19,true
649,3,4,P17|P19,P11|P14,P13|P3,true
650,3,4,P16|P20,P14|P9,P18|P4,true
651,9,10,P12|P6,P11|P16,P3|P4,true
652,9,10,P11|P18,P14|P8,P1|P17,true
654,4,5,P15|P2,P1|P4,P17|P18,true
655,2,3,P12|P15,P1|P4,P7|P8,true
656,2,3,P16|P2,P1|P9,P4|P5,true
659,8,9,P14|P15,P17|P4,P11|P19,true
661,9,10,P16|P6,P17|P9,P14|P4,true
662,5,6,P15|P3,P19|P4,P12|P2,true
666,7,8,P16|P20,P11|P8,P15|P7,true
666,9,10,P11|P14,P15|P8,P4|P7,true
666,9,10,P4|P7,P1|P18,P11|P14,true
667,7,8,P18|P7,P12|P15,P4|P8,true
670,5,6,P10|P5,P15|P17,P7|P9,true
670,7,8,P6|P9,P18|P3,P1|P18,true
671,7,8,P16|P19,P4|P5,P10|P11,true
673,5,6,P12|P7,P3|P4,P17|P8,true
674,6,7,P11|P14,P1|P18,P13|P9,true
677,4,5,P17|P7,P18|P19,P11|P15,true
677,8,9,P19|P7,P2|P3,P16|P8,true
680,4,5,P15|P3,P11|P16,P2|P8,true
682,7,8,P11|P4,P14|P16,P13|P5,true
686,7,8,P19|P8,P13|P17,P1|P11,true
686,9,10,P6|P7,P12|P5,P13|P9,true
